timestamp,can_id,data
2025-06-29 22:12:49.477,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.477,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.483,0x280,24 47 12 21 0 21 21
2025-06-29 22:12:49.491,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.491,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.491,0x488,21 21 116 166 0 0 224
2025-06-29 22:12:49.502,0x280,24 47 12 21 0 21 21
2025-06-29 22:12:49.502,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.508,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.508,0x488,21 21 116 166 0 0 0
2025-06-29 22:12:49.508,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.508,0x280,24 48 12 21 0 21 21
2025-06-29 22:12:49.516,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.524,0x280,24 48 12 21 0 21 21
2025-06-29 22:12:49.525,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.525,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.535,0x488,21 21 116 166 0 0 32
2025-06-29 22:12:49.535,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.541,0x280,24 48 12 21 0 21 21
2025-06-29 22:12:49.541,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.541,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.541,0x520,192 1 242 106 76 163 1
2025-06-29 22:12:49.552,0x280,24 49 12 21 0 21 21
2025-06-29 22:12:49.552,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.558,0x280,24 49 12 21 0 21 21
2025-06-29 22:12:49.558,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.567,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.567,0x488,21 21 116 166 0 0 80
2025-06-29 22:12:49.567,0x588,115 116 0 0 1 0 0
2025-06-29 22:12:49.576,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.576,0x280,24 49 12 21 0 21 21
2025-06-29 22:12:49.584,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.586,0x280,24 25 12 21 0 21 21
2025-06-29 22:12:49.591,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.592,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.592,0x488,21 21 116 166 0 0 128
2025-06-29 22:12:49.592,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.600,0x280,24 25 12 21 0 21 21
2025-06-29 22:12:49.604,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.608,0x470,0 50 0 2
2025-06-29 22:12:49.611,0x280,24 25 12 21 0 21 21
2025-06-29 22:12:49.611,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.616,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.624,0x280,24 25 12 21 0 21 21
2025-06-29 22:12:49.625,0x288,173 48 0 0 78 211 11
