timestamp,can_id,data
2025-06-22 18:09:01.937,0x320,DATA:4 0 21 110 29 0 31 0
2025-06-22 18:09:01.943,0x420,DATA:3 0 0 0 169 50 128 0
2025-06-22 18:09:01.943,0x470,DATA:0 0 50 0 2
2025-06-22 18:09:01.943,0x280,DATA:41 32 128 44 31 0 19 5
2025-06-22 18:09:01.951,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.958,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:01.958,0x280,DATA:41 32 101 44 31 0 19 5
2025-06-22 18:09:01.964,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.964,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:01.971,0x280,DATA:41 32 118 44 30 0 19 5
2025-06-22 18:09:01.972,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.978,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:01.983,0x280,DATA:41 31 104 44 29 0 19 5
2025-06-22 18:09:01.985,0x288,DATA:81 169 56 30 0 82 231 10
2025-06-22 18:09:01.992,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:01.992,0x320,DATA:4 0 21 168 29 0 31 0
2025-06-22 18:09:01.999,0x280,DATA:41 30 119 44 27 0 19 5
2025-06-22 18:09:02.004,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:02.009,0x280,DATA:41 29 103 44 26 0 19 5
2025-06-22 18:09:02.010,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:02.015,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.020,0x280,DATA:41 29 112 44 26 0 19 5
2025-06-22 18:09:02.026,0x288,DATA:143 169 56 30 0 82 231 10
2025-06-22 18:09:02.027,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.032,0x280,DATA:41 28 71 44 25 0 19 5
2025-06-22 18:09:02.035,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.038,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.043,0x488,DATA:27 5 26 114 166 0 0 208
2025-06-22 18:09:02.048,0x280,DATA:41 27 66 44 24 0 19 5
2025-06-22 18:09:02.049,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.055,0x280,DATA:41 31 39 44 23 0 19 5
2025-06-22 18:09:02.060,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.065,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.065,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.071,0x588,DATA:234 121 114 136 0 1 0 0
2025-06-22 18:09:02.076,0x280,DATA:41 29 37 44 22 0 19 5
2025-06-22 18:09:02.076,0x320,DATA:4 0 21 148 29 0 31 0
2025-06-22 18:09:02.082,0x280,DATA:41 25 58 44 21 0 19 5
2025-06-22 18:09:02.082,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.082,0x470,DATA:0 0 50 0 2
2025-06-22 18:09:02.093,0x280,DATA:41 24 38 44 20 0 19 5
2025-06-22 18:09:02.098,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.099,0x280,DATA:41 23 66 44 20 0 19 5
2025-06-22 18:09:02.104,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.110,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.111,0x280,DATA:41 23 42 44 19 0 19 5
2025-06-22 18:09:02.115,0x288,DATA:81 169 56 30 0 82 231 9
2025-06-22 18:09:02.120,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.121,0x280,DATA:41 22 45 44 19 0 19 5
2025-06-22 18:09:02.127,0x288,DATA:81 169 56 30 0 82 231 9
2025-06-22 18:09:02.132,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.137,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.138,0x480,DATA:148 0 246 141 0 0 2 237
2025-06-22 18:09:02.143,0x320,DATA:4 0 21 148 29 0 31 0
2025-06-22 18:09:02.147,0x280,DATA:41 25 6 44 17 0 19 5
2025-06-22 18:09:02.147,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.152,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.159,0x320,DATA:4 0 21 148 29 0 31 0
2025-06-22 18:09:02.160,0x280,DATA:41 25 32 44 17 0 19 5
2025-06-22 18:09:02.165,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.170,0x280,DATA:41 19 32 44 16 0 19 5
2025-06-22 18:09:02.176,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.176,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.182,0x280,DATA:41 19 19 44 16 0 19 0
2025-06-22 18:09:02.187,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.187,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.193,0x280,DATA:41 20 40 44 16 0 19 0
2025-06-22 18:09:02.194,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.194,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.202,0x280,DATA:41 19 31 44 16 0 19 0
2025-06-22 18:09:02.208,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.214,0x488,DATA:36 0 16 114 166 0 0 224
2025-06-22 18:09:02.214,0x320,DATA:4 0 21 68 29 192 30 0
2025-06-22 18:09:02.221,0x280,DATA:41 18 17 44 15 0 19 0
2025-06-22 18:09:02.225,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.225,0x520,DATA:6 0 1 95 57 192 162 1
2025-06-22 18:09:02.231,0x280,DATA:41 18 49 44 15 0 19 0
2025-06-22 18:09:02.237,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.237,0x320,DATA:4 0 21 68 29 192 30 0
2025-06-22 18:09:02.242,0x570,DATA:3 0 0 0
2025-06-22 18:09:02.242,0x5D8,DATA:1 4 0 0 0 0 0 0
2025-06-22 18:09:02.249,0x280,DATA:41 18 47 44 14 0 19 0
2025-06-22 18:09:02.254,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.257,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.257,0x280,DATA:41 17 20 44 14 0 19 0
